888000195 ,天津铁道职业技术学院,	0x14e4
888002415 ,郑州澍青医学高等专科学校,	0x1506
888001880 ,江西财经大学现代经济管理学院,	0xc71
888002845 ,湖南省工艺美术学校,	0x1507
888000274 ,河北商业高等专科学校,	0x1504
888004114 ,长治市教育学院,	0xc72
888000103 ,北京轻工职业技术学院,	0xc73
888001021 ,南京农业大学,	0x1505
888001078 ,南京理工大学紫金学院,	0x1508
888001341 ,杭州医学院,	0x1509
888003968 ,固原师范高等专科学校,	0xc5f
888000121 ,北京培黎职业学院,	0x1502
888004098 ,河北地质职工大学,	0xc5b
888000253 ,沧州师范学院,	0x1503
888001823 ,江西金融职工大学,	0xc5c
888002237 ,济南师范学校,	0xc5d
888002898 ,湖南安全技术职业学院,	0x1500
888003069 ,广州涉外经济职业技术学院,	0xc5e
888003724 ,安康学院,	0x1501
888000157 ,天津体育学院,	0xc5a
888000493 ,吕梁职业技术学院,	0x158f
888002762 ,常德艺术学校,	0x158d
888002781 ,湖南纺织高等专科学校,	0x158e
888000586 ,沈阳药科大学,	0x158b
888000705 ,辽宁特殊教育师范高等专科学校,	0xaa8
888000724 ,长春中医药大学,	0xaa9
888001656 ,厦门大学,	0x158c
888003652 ,红河卫生职业学院,	0x158a
888002496 ,河南轻工职业学院,	0x1597
888003672 ,西藏农牧学院,	0xaa4
888002645 ,湖北航运学校,	0x1598
888004011 ,新疆师范大学,	0xaa5
888000562 ,鄂尔多斯生态环境职业学院,	0x1595
888002414 ,洛阳兵器工业职工大学,	0xaa6
888002399 ,商丘市农业学校,	0x1596
888003228 ,琼台师范学院,	0xaa7
888001944 ,江西新能源科技职业学院,	0xaa0
888002488 ,郑州财税金融职业学院,	0xaa1
888002587 ,三峡大学科技学院,	0xaa2
888002665 ,武汉警官职业学院,	0x1599
888003303 ,重庆传媒职业学院,	0xaa3
888000596 ,大连外国语大学,	0x1590
888002548 ,武汉体育学院,	0x1593
888004325 ,西安外贸职工大学,	0x1594
888001231 ,苏州高博软件技术职业学院,	0x1591
888002384 ,濮阳广播电视大学,	0x1592
888000643 ,朝阳市第一师范学校,	0xaad
888000868 ,黑龙江农垦职业学院,	0xaae
888001338 ,宁波大红鹰职业技术学院,	0x159e
888002235 ,济南幼儿师范高等专科学校,	0xaaf
888004124 ,抚顺石油化工公司职工大学,	0x159f
888000729 ,四平师范专科学校,	0xaaa
888001241 ,江苏商贸职业学院,	0xaab
888001344 ,浙江师范大学行知学院,	0xaac
888000006 ,北京电力高等专科学校,	0x159c
888002022 ,临沂农业学校,	0xab9
888001069 ,泰兴师范,	0x159d
888003693 ,西北建筑工程学院,	0x159a
888003750 ,陕西服装艺术职业学院,	0x159b
888002995 ,吉林大学珠海学院,	0xab5
888002737 ,湖南医学高等专科学校,	0xab6
888000220 ,河北纺织工业学校,	0xab7
888001291 ,温州师范学院,	0xab8
888000257 ,河北科技师范学院,	0xab1
888004206 ,安徽经济管理干部学院,	0xab2
888000881 ,黑龙江商业职业学院,	0xab3
888001372 ,浙江交通职业技术学院,	0xab4
888003297 ,重庆机电职业技术学院,	0xab0
888004054 ,新疆铁道职业技术学院,	0x154b
888001362 ,上海财经大学浙江学院,	0x154c
888003868 ,合作民族师范专科学校,	0x154a
888003377 ,乐山师范学院,	0x154f
888002057 ,山东工艺美术学院,	0x154d
888003199 ,广西工商职业技术学院,	0x154e
888000190 ,天津艺术职业学院,	0x1559
888003745 ,西安思源科技培训学院,	0x1553
888004034 ,昌吉职业技术学院,	0x1554
888002907 ,湖南三一工业职业技术学院,	0x1551
888003289 ,重庆工商大学派斯学院,	0x1552
888003630 ,云南能源职业技术学院,	0x1557
888003366 ,绵阳师范学院,	0x1558
888002535 ,湖北民族学院,	0x1555
888002795 ,株洲师范高等专科学校,	0x1556
888002670 ,东湖学院,	0x1550
888000897 ,黑龙江粮食职业学院,	0x155c
888001520 ,安徽文达信息工程学院,	0x155d
888000354 ,河北公安警察职业学院,	0x155a
888000777 ,吉林司法警官职业学院,	0x155b
888001570 ,安徽工业经济职业技术学院,	0x155e
888003115 ,湛江教育学院,	0x155f
888002400 ,商丘财税学校,	0x1564
888003311 ,重庆应用技术职业学院,	0x1565
888000872 ,哈尔滨铁道职业技术学院,	0x1562
888002060 ,山东纺织工学院,	0x1563
888001954 ,共青科技职业学院,	0x1568
888003615 ,临沧师范高等专科学校,	0x1569
888003376 ,阿坝师范高等专科学校,	0x1566
888004197 ,宁波教育学院,	0x1567
888004122 ,大连职工大学,	0x1560
888004271 ,广东省国防工业职工大学,	0x1561
888001560 ,阜阳建筑学校,	0x156d
888001945 ,江西枫林涉外经贸职业学院,	0x156e
888001744 ,福建工程学校,	0x156b
888003806 ,西安铁路人民警察学校,	0x156c
888002899 ,湖南电气职业技术学院,	0x156f
888000366 ,河北劳动关系职业学院,	0x156a
888004321 ,西安电力机械制造公司机电学院,	0x1575
888001828 ,宜春师范专科学校,	0x1576
888003370 ,内江教育学院,	0x1573
888003380 ,西南财经大学,	0x1574
888000051 ,对外经济贸易大学,	0x1579
888003181 ,桂林师范高等专科学校,	0x1577
888003656 ,云南财经职业学院,	0x1578
888000763 ,长春大学旅游学院,	0x1571
888002246 ,山东特殊教育职业学院,	0x1572
888000477 ,山西华澳商贸职业学院,	0x1570
888004255 ,华中电业联合职工大学,	0x157e
888000489 ,山西青年职业学院,	0x157f
888001250 ,江苏城乡建设职业学院,	0x157c
888001388 ,浙江机电职业技术学院,	0x157d
888000119 ,北京科技经营管理学院,	0x157a
888000183 ,天津公安警官职业学院,	0x157b
888003197 ,桂林山水职业学院,	0x1586
888003551 ,毕节市幼儿师范学校,	0x1587
888001490 ,宿州学院,	0x1584
888002327 ,河南财政税务高等专科学校,	0x1585
888002126 ,济南铁路机械学校,	0x1588
888003325 ,重庆安全技术职业学院,	0x1589
888002626 ,武汉工业职业技术学院,	0x1582
888000654 ,辽阳职业技术学院,	0x1583
888000754 ,长春光华学院,	0x1580
888003804 ,西安铁路运输职工大学,	0x1581
888003513 ,贵州大学科技学院,	0x14a0
888000634 ,辽宁中医药大学杏林学院,	0x14a1
888002448 ,安阳职业技术学院,	0x14a4
888002838 ,永州职业技术学院,	0x14a5
888001530 ,安徽工业大学工商学院,	0x14a2
888001831 ,宜春市职工大学,	0x14a3
888000089 ,首都师范大学科德学院,	0x14b1
888000246 ,石家庄学院,	0x14b2
888003657 ,昆明铁道职业技术学院,	0x14b0
888002152 ,滨州职业学院,	0x14b5
888002446 ,漯河食品职业学院,	0x14b6
888001198 ,江苏信息职业技术学院,	0x14b3
888001816 ,南昌航空大学,	0x14b4
888000954 ,上海建桥学院,	0x14a8
888000972 ,上海电子信息职业技术学院,	0x14a9
888003004 ,广东第二师范学院,	0x14a6
888000880 ,黑龙江生物科技职业学院,	0x14a7
888003815 ,西安市工业学校,	0x14c2
888003934 ,兰州电子工业学校,	0x14c3
888000097 ,中国社会科学院大学,	0x14c0
888001328 ,浙江广播电视学校,	0x14c1
888000698 ,辽宁医药职业学院,	0x14c6
888003845 ,西安医学高等专科学校,	0xafe
888000621 ,大连工业大学艺术与信息工程学院,	0xaff
888001580 ,安徽大学交通分校,	0x14c7
888004118 ,辽宁省直属机关职工大学,	0x14c4
888000078 ,中国石油大学（北京）,	0x14c5
888000360 ,河北女子职业技术学院,	0xafa
888002405 ,平顶山工业职业技术学院,	0xafb
888003125 ,右江民族医学院,	0xafc
888003450 ,雅安职业技术学院,	0x14af
888003416 ,成都纺织高等专科学校,	0xafd
888002230 ,山东省贸易职工大学,	0x14aa
888001557 ,安徽水利电力学校,	0x14ad
888001563 ,安徽广播电视大学（铜陵市分校）,	0x14ae
888003702 ,咸阳师范学院,	0x14ab
888001457 ,安徽银行学校,	0x14ac
888001886 ,南昌师范学院,	0x14b9
888002690 ,湖北生态工程职业技术学院,	0x14b7
888000774 ,长春医学高等专科学校,	0x14b8
888004366 ,中国人民解放军空军指挥学院,	0x14d3
888000439 ,长治职业技术学院,	0x14d4
888003758 ,陕西科技大学镐京学院,	0x14d1
888001964 ,南昌影视传播职业学院,	0x14d2
888001121 ,镇江市高等专科学校,	0x14d7
888002210 ,山东旅游职业学院,	0x14d8
888003414 ,成都师范学院,	0x14d5
888004375 ,中国人民解放军空军通信士官学校,	0x14d6
888003053 ,广东工贸职业技术学院,	0x14d0
888003072 ,惠州经济职业技术学院,	0x14ba
888003128 ,广西师范大学,	0x14bb
888000879 ,哈尔滨传媒职业学院,	0x14be
888001416 ,绍兴职业技术学院,	0x14bf
888003147 ,广西财经学院,	0x14bc
888000028 ,中国农业大学,	0x14bd
888003605 ,云南经济管理职业学院,	0x14c8
888000952 ,上海第二工业大学,	0x14c9
888001943 ,江西卫生职业学院,	0xadc
888002120 ,青岛教育学院,	0xadd
888002738 ,湖南理工学院,	0xade
888002887 ,益阳职业技术学院,	0xadf
888003757 ,西安财经学院行知学院,	0xada
888000276 ,河北传媒学院,	0xadb
888001381 ,浙江同济科技职业学院,	0xae8
888001678 ,武夷学院,	0xae9
888003573 ,大理师范高等专科学校,	0xae4
888004139 ,长春职工医科大学,	0xae5
888004156 ,齐齐哈尔市建设职工大学,	0xae6
888000162 ,天津天狮学院,	0xae7
888003448 ,川北教育学院,	0xae0
888000073 ,中华女子学院,	0xae1
888001814 ,东华理工大学,	0xae2
888001934 ,江西经济管理职业学院,	0xae3
888001896 ,江西医学高等专科学校,	0xaed
888000138 ,天津工业大学,	0xaee
888000587 ,沈阳医学院,	0xaef
888001677 ,闽江职业大学,	0xaea
888003547 ,黔南民族幼儿师范高等专科学校,	0xaeb
888000559 ,阿拉善广播电视大学,	0xaec
888004368 ,中国人民解放军空军航空大学,	0xaf9
888002343 ,郑州科技学院,	0xaf5
888003304 ,重庆城市管理职业学院,	0xaf6
888003952 ,青海畜牧兽医职业技术学院,	0xaf7
888004357 ,中国人民解放军陆军勤务学院,	0xaf8
888003391 ,四川民族学院,	0xaf1
888004149 ,吉林职工医科大学,	0xaf2
888001017 ,南通大学,	0xaf3
888002051 ,齐鲁医药学院,	0xaf4
888001798 ,漳州卫生职业学院,	0xaf0
888003706 ,西安外国语大学,	0xabe
888000230 ,张家口农业高等专科学校,	0xabf
888002465 ,开封职工大学,	0xaba
888002485 ,郑州黄河护理职业学院,	0xabb
888002510 ,武汉冶金医学高等专科学校,	0xabc
888002688 ,黄冈科技职业学院,	0xabd
888001987 ,山东省建筑工程学校,	0xac6
888002098 ,山东科技大学泰山科技学院,	0xac7
888003708 ,陕西外国语师范专科学校,	0xac8
888000703 ,辽宁轻工职业学院,	0xac9
888002477 ,鹤壁汽车工程职业学院,	0xac2
888003908 ,兰州气象学校,	0xac3
888000151 ,天津教育学院,	0xac4
888001244 ,南通师范高等专科学校,	0xac5
888002034 ,济宁教育学院,	0xac0
888002356 ,商丘科技职业学院,	0xac1
888000249 ,邯郸师范专科学校,	0xacf
888001295 ,浙江工商大学,	0xacb
888001442 ,东海学院,	0xacc
888001669 ,福建体育学院,	0xacd
888002866 ,娄底工业学校,	0xace
888000709 ,长春科技大学,	0xaca
888003003 ,中山大学新华学院,	0xad7
888003129 ,广西师范学院,	0xad8
888003219 ,海南大学,	0xad9
888002251 ,黄河大学,	0xad3
888002506 ,武汉科技职工大学,	0xad4
888000518 ,内蒙古大学创业学院,	0xad5
888001461 ,安徽工学院,	0xad6
888000115 ,北京经贸职业学院,	0xad0
888000265 ,河北省体育运动学校,	0xad1
888002159 ,山东力明科技职业学院,	0xad2
888002565 ,湖北警官学院,	0x10a4
888003607 ,云南大学旅游文化学院,	0xd66
888001692 ,三明师范学校,	0x10a5
888004248 ,湖北省经济管理干部学院,	0xd67
888000118 ,北京汇佳职业学院,	0xd68
888001755 ,泉州纺织服装职业学院,	0x10a2
888001827 ,宜春学院,	0x10a3
888002543 ,襄樊学院,	0xd69
888000072 ,北京动力经济学院,	0x10a8
888000248 ,邯郸学院,	0xd62
888001478 ,淮北师范大学,	0x10a9
888001899 ,九江职业技术学院,	0xd63
888002079 ,寿光市劳动技校,	0xd64
888003262 ,重庆三峡学院,	0x10a6
888002954 ,广州市城建职工大学,	0xd65
888003488 ,遵义师范学院,	0x10a7
888002319 ,河南机电高等专科学校,	0xd60
888003738 ,陕西医学高等专科学校,	0xd61
888003430 ,绵阳职业技术学院,	0x10a0
888001651 ,安徽粮食工程职业学院,	0x10a1
888001649 ,安徽扬子职业技术学院,	0xd4d
888002055 ,枣庄学院,	0xd4e
888002755 ,怀化师范专科学校,	0xd4f
888000107 ,北京农业职业学院,	0xd4a
888001163 ,苏州高级工业学校（含苏州市电子学校）,	0xd4b
888001635 ,徽商职业学院,	0xd4c
888000706 ,吉林大学,	0xd59
888000844 ,黑龙江工商学院,	0xd77
888002526 ,湖北中医药大学,	0x10b5
888001479 ,黄山学院,	0xd78
888003271 ,重庆科技学院,	0x10b6
888002268 ,河南牧业经济学院,	0xd79
888002916 ,暨南大学,	0x10b3
888001558 ,安徽水利职工大学,	0x10b4
888001210 ,无锡工艺职业技术学院,	0x10b9
888001345 ,宁波大学科学技术学院,	0xd73
888001407 ,浙江工业高级技术学校,	0xd74
888001717 ,厦门大学嘉庚学院,	0xd75
888003833 ,铜川职业技术学院,	0x10b7
888000617 ,大连理工大学城市学院,	0xd76
888000732 ,长春师范大学,	0x10b8
888000775 ,吉林交通职业技术学院,	0xd70
888000945 ,上海电机学院,	0xd71
888000957 ,上海视觉艺术学院,	0xd72
888001647 ,合肥幼儿师范高等专科学校,	0x10b1
888002203 ,淄博第二师范学校,	0x10b2
888001611 ,亳州职业技术学院,	0x10b0
888001269 ,浙江中医药大学,	0xd5e
888001938 ,上饶职业技术学院,	0xd5f
888002473 ,河南护理职业学院,	0xd5a
888003136 ,玉林师范高等专科学校,	0xd5b
888003906 ,兰州资源环境职业技术学院,	0xd5c
888000263 ,中国人民武装警察部队学院,	0xd5d
888001907 ,江西省电力学校,	0x10c6
888004047 ,新疆天山职业技术学院,	0xd44
888001501 ,铜陵财经专科学校,	0xd45
888003964 ,宁夏医科大学,	0x10c7
888000717 ,长春理工大学,	0x10c4
888001627 ,安徽工业职业技术学院,	0xd46
888000934 ,上海科学技术大学,	0x10c5
888002093 ,聊城大学东昌学院,	0xd47
888003519 ,贵州师范学院,	0xd40
888003736 ,西安航空技术高等专科学校,	0xd41
888000727 ,通化师范学院,	0xd42
888000922 ,华东师范大学,	0x10c8
888001165 ,苏州市电子学校,	0x10c9
888001864 ,江西服装学院,	0xd43
888000370 ,河北宣化师范,	0xd2f
888002745 ,衡阳师范学院,	0x10c2
888003651 ,云南旅游职业学院,	0x10c3
888001787 ,厦门软件职业技术学院,	0x10c0
888002026 ,泰山学院,	0x10c1
888001076 ,中国矿业大学徐海学院,	0xd2b
888001725 ,泉州信息工程学院,	0x10ad
888001325 ,林业部宁波林业学校,	0xd2c
888002977 ,佛山农牧高等专科学校,	0x10ae
888001366 ,宁波诺丁汉大学,	0xd2d
888003470 ,四川汽车职业技术学院,	0x10ab
888000861 ,黑龙江省建筑材料工业学校,	0x10ac
888002564 ,湖北三峡学院,	0xd2e
888001270 ,浙江师范大学,	0x10af
888000841 ,哈尔滨师范大学恒星学院,	0xd2a
888001589 ,滁州建筑工程学校,	0xd37
888001689 ,三明学院,	0x10aa
888002852 ,湖南工程职业技术学院,	0xd38
888003249 ,重庆医科大学,	0xd39
888000299 ,河北地质大学华信学院,	0x10d7
888003216 ,玉柴职业技术学院,	0xd55
888000921 ,上海医学高等专科学校,	0xd56
888001126 ,南通技师学院,	0x10d8
888000069 ,中国政法大学,	0x10d5
888001998 ,滨州医学院,	0xd57
888000165 ,天津外国语大学滨海外事学院,	0x10d6
888003914 ,甘肃钢铁职业技术学院,	0xd58
888002429 ,信阳商业学校,	0xd51
888002653 ,武汉软件职业学院,	0xd52
888001491 ,宿州师范专科学校,	0x10d9
888002669 ,武汉科技职业学院,	0xd53
888003121 ,州医学高等专科学校,	0xd54
888003019 ,广东南华工商职业学院,	0x10d0
888003192 ,广西建设职业技术学院,	0xd50
888000988 ,上海体育职业学院,	0x10d3
888002122 ,威海市广播电视大学,	0x10d4
888003138 ,玉林市高等职业技术学院,	0x10d1
888000148 ,天津中医药大学,	0x10d2
888000911 ,上海海事大学,	0x10be
888001789 ,漳州城市职业学院,	0xd3c
888001540 ,安徽职业技术学院,	0x10bf
888002519 ,湖北省通用技术工程学校,	0xd3d
888002599 ,湖北民族学院科技学院,	0xd3e
888003149 ,广西商业高等专科学校,	0x10bc
888002968 ,东莞理工学院,	0xd3f
888003960 ,宁夏大学,	0x10bd
888004308 ,成都市职工大学,	0xd3a
888000126 ,北京艺术传媒职业学院,	0xd3b
888002302 ,平顶山学院,	0x10ba
888002476 ,信阳涉外职业技术学院,	0xd48
888002585 ,湖北大学知行学院,	0x10bb
888003877 ,兰州交通大学博文学院,	0xd49
888000999 ,南京理工大学,	0xd22
888001398 ,浙江商业职业技术学院,	0xd23
888002928 ,韶关学院,	0xd24
888003165 ,广西师范大学漓江学院,	0xd25
888004372 ,中国人民解放军空军西安飞行学院,	0xd20
888000315 ,张家口职业技术学院,	0xd21
888003689 ,西安工程大学,	0xd0d
888000203 ,天津滨海汽车工程职业学院,	0xd0e
888002208 ,济南建筑工程学校,	0xd0f
888000795 ,长春健康职业学院,	0xd0a
888002088 ,山东现代学院,	0xd0b
888003437 ,四川托普信息技术职业学院,	0xd0c
888004188 ,南通市工人业余大学,	0xd19
888001960 ,宜春幼儿师范高等专科学校,	0xd15
888003028 ,佛山市机电学校,	0xd16
888003269 ,西南政法大学,	0xd17
888001030 ,盐城师范学院,	0xd18
888004193 ,江苏省青年管理干部学院,	0xd33
888004243 ,湖北兵器工业职工大学,	0xd34
888000270 ,防灾科技学院,	0xd35
888000469 ,潞安职业技术学院,	0xd36
888002600 ,湖北经济学院法商学院,	0xd30
888003472 ,四川希望汽车职业学院,	0xd31
888003725 ,陕西省安康农业学校,	0xd32
888003916 ,甘肃有色冶金职业技术学院,	0xd1e
